id,video_title,video_published_at,comment
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Smartest person ever in politics
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Musk has Kompromat on Donnie like Putin s has Kompromat on Donnie like Epstein s got Kompromat on Donnie like Bibi has Kompromat on Donnie like the Penguin has Kompromat on Donnie like the Joker has Kompromat on Donnie like the Mean ol Cat Lady has Kompromat on Donnie etc
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Praying for peace
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Proud Ukrainian
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Trump before the election I will have this war stopped in hours Trump now This is Biden s war I know nothing about it
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Ms Rice is awesome She is very knowledgeable
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Oh please Rice you re involved in the escalation You want WWW sick
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Putin is punching air rn after losing those planes to cheap drones
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,THEIR CHILDREN DON T FIGHT
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Wait for it
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Trump said he would have this war resolved in hours Delusional Ideot
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Such a dumb headline Should be Fox is desperate for propaganda
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Trump has done nothing to stop this war because he s still dreams of a Trump tower in Moscow corrupt scumbag felon
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Putin is very proud of his Body Taco Man Trump
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Yeah the Orange Man is frightening him Yeah right
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,He under estimates his own people They have had enough Putin probably has another month or two tops After that they ll drag him through the streets
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,She is so off She has no idea what she is talking about
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Ms Rice is an intelligent speaker as always She is completely wrong here however Ukraine s strike s successfully destroyed some strategic Russian aviation assets The raid was tactically clever and well executed For context s sake so was the Pearl Harbor strike and we all know how that worked out in the end The truth is that Russia was is and is likely to remain a superpower while Ukraine never was isn t and won t be Meanwhile Russia is continuing to operationally win consistently advancing in Sumy and all along the front grinding down manpower which Ukraine can ill afford to lose Potentially even worse for the US this raid let a genie out of the bottle and now everyone s airbases everywhere are plainly vulnerable to this type of asymmetric strike from here on Further with Zelensky trying to directly draw us into the war by saying we knew about it beforehand and thereby provoke a Russian reaction against us there seems a real risk of escalation Who knows where that stops I get that Dr Rice and other neo cons got it wrong in Iraq and mishandled Afghanistan but someone of her intelligence should know better
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,No tax dollars to Ukraine Sanction Russia instead and let EU step up This is their war to fight
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,the kind of research that we teach to the Chinese students Rice is brilliant
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Russia getting desperate is not good news Ukraine has Attacked Russia Strategic Nuclear targets three times now That is Nuclear Defense against NATO not a threat to Ukraine Putin knows this is NATO attacking hos Strategic Nuclear Defense System Desperate people means Thermonuclear War How is everyone OK with that Trump promised to quit funding and supporting Ukraine We voted for that but Trump is not listening to the American People he is listening to the same Neocons that Boden listened to Trump is a disappointment He puts the American People last he is going to get us all killed with his stupidity
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Unarmed young men
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,He will never accept any type of ceasefire
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,I am sure that he will respond several times stronger There is no doubt about it
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,WITH WHOSE MONEY CANY BLAME PUTIN IF HE EXPLODES PPL ARE TOWARDING PUTIN AS MANY I KNOW
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,She is a psychopath
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Trump also said he ll just walk away from it all of course he hopes Russia wins so he can say I always loved u Vladimir
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Looks like Zelenskyy was Holding a Few More Cards than the Orange guy knew about And Z was smart to not alert T of the plans
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Rice would be an amazing president
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,it cost us a trillion dollars
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,TACO Trump is a very low IQ individual
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Commercian for Germany military companies Money follow the money
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,NO BODY CARES ABOUT HER COMMENTS JUST LIKE bama
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Oh no After Mask fired CIA Tramp wouldn t notify Mr Putin about the Ukranian attack
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Does Trump spell in Capital letters so MAGA might understand STOP STOP STOP My god This is America Grow some balls man
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Does Trump spell in Capital letters so MAGA might understand STOP STOP STOP My god This is America Grow some balls man
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Ukraine is done for in the next few weeks But everyone believes this pro Ukraine propaganda from both sides CNN and FOX
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,This comes from the most unreliable news agency on the planet United States of America is a second world nation right now Until Trump goes it will remain so
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Condoleezza rice incompetence or malice is why this is happening
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,It must be getting at least CLOSE to hours right
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,is the only person for this job called PRESIDENT
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,So the world gets a lot closer to nuclear nato and America bombed nuclear bombers that Russia is unable to store under cover due to strike protocol Now there be no more nuclear treaty
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Trump tells Zelensky that you have no cards Zelensky told him that was true but I play chess
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,She still looks beautiful Doesn t age One of the smartest women in the USA
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Thank you for inviting this beautiful lady to comment Her input is very valuable
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,People keep talking about how awesome this is but if the bridge was only down for a few hours then how significant is the bombing of this bridge really It would seem not very
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Don t be stupid it s not Ukraine it s NATO
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,She is full of crap
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,RUSOPHOBIC UKRAINIAN MORONS WILL REGRET BY INCOMING SEVERE RUSSIA RETALIATIONS
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,TACO was going to stop this in hours No tax on tips Tariffs are killing small businesses Stopping USaid cut needed subsidies to farmers Not impressed
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Somebody please tell condo lizza to run for president
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,It is in her d n a and she better run for president We Nominate her
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Good job leaving the US and Putin s girlfriend trump out of these attacks Trump would have snitched like a good little b
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,So wait Russia and only it s always Russia lost more
8wIk-FMsXb8,Putin getting 'desperate' as Ukraine launches new 'extraordinary' attack,2025-06-04,Unfortunately those students who came up with those great researched were foreign students that the President wants to ban I think what the Government needs to ban is the sale of Patent from inventions to foreign companies specially those that are owned by China
